Name;Starter_Ideas;Ambition;Trigger;Idea1;Idea2;Idea3;Idea4;Idea5;Idea6;Idea7;Adjective;Country
tupi_ideas;Reinforce speed = 0.1 && Manpower recovery speed = 0.1;Infantry Cost = -0.10;primary culture = Tupinamba;Agnatic Kinship = Stability cost modifier = -0.1;The Two Tribes = Yearly prestige decay = -0.01;It Is A Good Day To Die = Infantry Combat Ability = 0.1;Slash And Burn = National manpower modifier = 0.15;Cultivate The Land = Production Efficiency = 0.10;Head Hunters = Yearly Yearly Army Tradition Decay = -0.01;Wall Builders = Fort Defence = 0.10;Tupi;tupi
caucasus_ideas;Attrition for enemies = 1 && National manpower modifier = 0.15;National tax modifier = 0.10;culture group = Caucasian && primary culture = Azerbaijani && ;Crossroad Of Cultures = Max promoted culture = 1;Alan Mercenaries = Mercenary maintenance = -0.10 && Mercenary manpower = 0.15;Hit and Run = Land leader maneuver = 1;Persian Poetry = Yearly prestige = 1;Highland Khans = Legitimacy = 1;Eastern Influence = Yearly Army Tradition = 0.5;Cavalry Armies = Cavalry combat ability = 0.1;Caucasus;Caucasus
ruthenian_ideas;Manpower recovery speed = 0.1 && National manpower modifier = 0.15;Discipline = 0.05;primary culture = Ruthenian && primary culture = Byelorussian && ;The Mother of Russian States = Legitimacy = 0.5 && Yearly prestige = 0.5;Foreign Influences = Tolerance of Heretics = 2;Zaporozhian Cossacks = Cavalry combat ability = 0.15;East and West = Global trade power = 0.1;Heritage of the Old Rus' = Stability cost modifier = -0.1;Reuniting Rus' = Years of separatism = -5;Birth of Russian Orthodoxy = Tolerance of True Faith = 1;Ruthenian;Ruthenian
guajiro_ideas;Stability cost modifier = -0.1 && Land force limit modifier = 0.2;Land Maintenance modifier = -0.05;primary culture = Lokono;Warrior Culture = Infantry Cost = -0.10;Land Cultivation = Production Efficiency = 0.1;Orinoco Trade = Global trade power = 0.1;Tribal Tolerance = Max promoted culture = 1 && Tolerance of Heretics = 1;Arawak Raiders = Infantry Combat Ability = 0.1;Enemy Of My Enemy = Diplomatic Reputation = 1;Jungle Warfare = Land leader shock = 1;Guajiro;Lokono
shan_ideas;Chance of new heir = 0.5 && Max promoted culture = 1;Manpower recovery speed = 0.15;primary culture = Shan;Fortified Cities = Fort Defence = 0.15;Wet Rice Cultivation = Production Efficiency = 0.10;Sao Pha = National unrest = -1;Control of the Gem Trade = Domestic trade power = 0.1;Raiders = Land leader shock = 1 && Looting speed = 0.10;Shan Chronicles = Legitimacy = 1;Expansionism = National manpower modifier = 0.25;Shan;Shan
chinese_ideas;Manpower recovery speed = 0.1 && Administrative Technology Cost = -0.05;National manpower modifier = 0.25;culture group = Chinese && tag = Changsheng && ;The Keju Examination = Possible Advisors = 1;Scholar Gentry = Stability cost modifier = -0.1;Order of the Four Occupations = Production Efficiency = 0.10;Nation of Rites and Etiquettes = Yearly prestige = 1;Firearm Training = Infantry Combat Ability = 0.1;Son of Heaven = Legitimacy = 1 && Mandate growth modifier = 0.05;Middle Kingdom = Diplomatic Reputation = 1;Chinese;Chinese
vindhyan_ideas;Max promoted culture = 1 && Fort maintenance = -0.2;Cavalry combat ability = 0.10;tag = Bundelkhand && tag = Baghelkhand && tag = Kalinjar &&tag = Gwalior &&NOT =  primary culture = Marathi && ;Rajput Connections = Diplomatic Reputation = 1;Forts of the Vindhyas = Fort Defence = 0.15;A Sacred Land = Tolerance of True Faith = 1;Bundeli Kalam = Yearly prestige = 1;Untamed Lands = Attrition for enemies = 1;Diamond Mines = Trade Efficiency = 0.1;Candella Legacy = Legitimacy = 1;Vindhyan;Vindhyan
kurdish_ideas;Diplomat = 1 && Fort Defence = 0.15;Leader without upkeep = 1;primary culture = Kurdish;Mountain Warriors = Attrition for enemies = 1;Li Gora Gawirî Kurd Misilman e = Tolerance of Heretics = 2;Kurdish Tribes = National manpower modifier = 0.1;Active Diplomacy = Diplomatic relation = 1;Kurdish Mercenaries = Mercenary maintenance = -0.15;Legacy of the Kurdish Dynasties = Legitimacy = 1;Gorani Literature = Yearly prestige decay = -0.01;Kurdish;Kurdish
laotian_ideas;Tolerance of True Faith = 2 && National tax modifier = 0.1;Land force limit modifier = 0.2;primary culture = Lao;Phra Lak Phra Lam = National unrest = -1;Nithan Khun Borom = Yearly prestige = 1;Satsana Phi = Tolerance of Heathens = 2;Laotian Ethnic Diversity = ;Laotian Elephant Cavalry = Infantry Combat Ability = 0.1;Southern Silk Road = Trade Efficiency = 0.1;Laotian Hill Warfare = Fort maintenance = -0.1;Laotian;laotian
somali_ideas;Infantry Cost = -0.1 && Trade Steering = 0.15;Land force limit modifier = 0.2;primary culture = Somali && primary culture = Harari && primary culture = Afar && ;Maritime Heritage = Light ship cost = -0.20;Qalqads = Fort maintenance = -0.2;Somali Clans = National manpower modifier = 0.15;Offensive Warfare = Infantry Combat Ability = 0.1;Indian Ocean Trade = Trade Efficiency = 0.1;Corsairs of the Red Sea = Light ship combat ability = 0.1;Arab and Persian Influx = Advisor cost = -0.1;Somali;Somali
sulawesi_ideas;Naval force limit modifier = 0.25 && Sailor maintenance = -0.1;Trade Efficiency = 0.1;primary culture = Sulawesi;Intra-Asian Trade Network = Trade Steering = 0.1;The Bajau = Yearly Yearly navy tradition decay = -0.01;The Prau = Light ship cost = -0.2;Unification of Sulawesi = National tax modifier = 0.1;Encourage Diffusion of Ideas = Institution spread = 0.1;Entrepot of Trade = Global trade power = 0.1;Asymmetrical Resistance = Attrition for enemies = 1;Sulawesi;Sulawesi
CHA_ideas;Navy Tradition = 1 && Light ship combat ability = 0.15;Naval force limit modifier = 0.25;primary culture = Cham;Memory of the My Son Temples = Tolerance of True Faith = 2;A Seafaring People = Light ship cost = -0.20;South Indian Connections = Global trade power = 0.1;Cham Migrations = Global settler increase = 15;Che Man's Legacy = Improve relations = 0.2;Agarwood = Trade Efficiency = 0.1;Resisting Foreign Rule = Fort Defence = 0.1;Champan;Champa
mayan_ideas;National unrest = -1 && Fort Defence = 0.15;Infantry Combat Ability = 0.1;religion = Mayan;The Sacred Cenote = Stability cost modifier = -0.1;Building Traditions = Development cost = -0.1;Ancient Feuds = Aggressive expansion impact = -0.10;Shipwreck Survivors = technology cost = -0.05;Kuchkabal = National tax modifier = 0.1;Remote Isolation = Attrition for enemies = 1.0;Caste War = Morale of armies = 0.1;Mayan;Mayan
moluccan_ideas;Goods produced modifier = 0.1 && Production Efficiency = 0.1;Sailor maintenance = -0.1;primary culture = Moluccan;The Spice Islands = Trade Efficiency = 0.1;Shared Cultural Heritage = Legitimacy = 1;Agents of Trade = Merchants = 1;Four Kingdoms = National unrest = -2;Dominance over the Outer Islands = Global settler increase = 20;Alliance with the Papuans = Light ship combat ability = 0.15;Pragmatic Diplomacy = Diplomat = 1;Moluccan;Moluccan
greek_ideas;Galley cost = -0.2 && Sailor maintenance = -0.1;Core-Creation Cost = -0.1;primary culture = Greek;Greek Orthodox Faith = Tolerance of True Faith = 2;Maritime Heritage = Navy Tradition = 1;Klephtic Recruitment = Infantry Combat Ability = 0.1;Greek Diaspora = Advisor cost = -0.1;Control the Mediterranean Trade = Trade Efficiency = 0.1;Philhellenism = Diplomatic Reputation = 1 && Diplomatic relation = 1;Greek Enlightenment = Idea cost = -0.1;Greek;Greek
nubian_ideas;National tax modifier = 0.1 && Diplomatic relation = 1;Land Maintenance modifier = -0.05;primary culture = Nubian && primary culture = Beja && ;The Nile = Goods produced modifier = 0.1;Nubian Heritage = Stability cost modifier = -0.1;Warriors of the Sahara Desert = Attrition for enemies = 1;Encourage Long-Distance Trade = Caravan power = 0.1;Nubian Religious Unity = Missionary strength = 0.02;Desert Cavalry = Cavalry combat ability = 0.10;Fortified Strongholds = Fort maintenance = -0.1;Nubian;Nubian
french_culture_ideas;Fort maintenance = -0.1 && Cavalry cost = -0.1;National tax modifier = 0.1;culture group = French;Men of Trade = Domestic trade power = 0.10;Renaissance Palaces = Yearly prestige decay = -0.01;Qui Ruit Et Lethum = Infantry Combat Ability = 0.1;Religious Conviction = Tolerance of True Faith = 2;French Cuisine = Yearly prestige = 1;French Enlightenment = Diplomatic relation = 1;La Petite Nation = Morale of armies = 0.1;French Culture;french culture
african_great_lakes_ideas;Looting speed = 0.25 && Attrition for enemies = 1.0;Merchants = 1;culture group = Great Lakes;Source of the Nile = National manpower modifier = 0.15;Heirs of Kitara = Yearly prestige = 1;No Illegitimate Children = Chance of new heir = 0.5;Holy Lineages = Tolerance of True Faith = 2;Emitwe = Infantry Cost = -0.1;Unity of the Clans = Infantry Combat Ability = 0.1;Development of Clientship = National tax modifier = 0.1;African Great Lakes;Great Lakes
malagasy_ideas;Stability cost modifier = -0.1 && Light ship cost = -0.2;Naval force limit modifier = 0.25;primary culture = Malagasy;Fortify the Coastline = Fort Defence = 0.15;Zafivolamena = Legitimacy = 1;Pirate Ports = ;Martial Traditions = National manpower modifier = 0.1;Sacred Law = National unrest = -1;Control of the Foreign Traders = Trade Efficiency = 0.1;Permanent Taxation System = National tax modifier = 0.1;Malagasy;malagasy
zambezi_ideas;Infantry Combat Ability = 0.1 && National manpower modifier = 0.1;Income from vassals = 0.20;primary culture = Nyasa && primary culture = Makua && ;Warrior Culture = Mercenary maintenance = -0.15;Maravi Influences = ;Control of the Zambezi Trade = Domestic trade power = 0.25;Strengthen the Chieftaincies = National unrest = -1;Centralizing the Mbona cult = Legitimacy = 1 && Devotion = 1;Wealth of the Shire Valley = Diplomatic Annexation Cost = -0.15;Loyal Representatives = National tax modifier = 0.1;Zambezi;Zambezi
congolese_minor_ideas;Attrition for enemies = 1.0 && Land Attrition = -0.1;Leader without upkeep = 1;culture group = Kongo;The Kongo River Basin = Fort Defence = 0.1;Elephant Hunts = National manpower modifier = 0.1;Aristocratic Merit = Stability cost modifier = -0.1;Initiation Rites = Infantry Cost = -0.1;Aggressive Migration = Culture conversion cost = -0.1;Subordinate Chiefs = National unrest = -1;The Ivory Trade = Trade Efficiency = 0.1;Congolese Minor;congolese minor
caspian_ideas;Mercenary maintenance = -0.15 && Development cost = -0.1;Yearly prestige = 1;primary culture = Mazandarani;The Riches of Tabarestan = Goods produced modifier = 0.1;A Time of Turmoil = Infantry Combat Ability = 0.1;Caspian Silk = Production Efficiency = 0.1;Protect the Caspian Trade = Caravan power = 0.2;Unite the states of Tabarestan = National tax modifier = 0.1;A Safe Haven = Fort Defence = 0.2;Promote Foreign Trade = Merchants = 1;Caspian;caspian
luzon_ideas;Goods produced modifier = 0.1 && Navy Tradition = 1;Morale of navies = 0.2;tag = Pangasinan && tag = Tondo && tag = Maynila && ;Barangay State = Naval maintenance modifier = -0.2 && Sailor maintenance = -0.1;Conquest of Paradise = Attrition for enemies = 1;Sino-Philippine Trade = Ship trade power = 0.1;Tagalog Syncretism = Tolerance of Heathens = 2;Luzon Sailors = Yearly Yearly navy tradition decay = -0.01;A Safe Haven = Advisor cost = -0.1;Expand the Sugar Production = Production Efficiency = 0.1;Luzon;luzon
highland_scottish_ideas;Garrison size = 0.25 && Chance of new heir = 0.5;Manpower recovery speed = 0.1;primary culture = Highlander;The Wallace = Morale of armies = 0.15;The Highland Clans = Attrition for enemies = 1;Storming the Castle = Siege ability = 0.10;Episcopalianism = Religious Unity = 0.1 && Stability cost modifier = -0.1;Highland Charge = Shock damage = 0.15;The Arming Act = National manpower modifier = 0.1;Ossian = Yearly prestige = 1;Highland Scottish;Highlander
deccani_muslim_ideas;Cavalry combat ability = 0.1 && Max promoted culture = 1;National manpower modifier = 0.1;religion group = Muslim && primary culture = Marathi && culture group = Dravidian && ;Legacy of the Bahmani Sultanate = Legitimacy = 1;Promote Deccani Regional Identity = Idea cost = -0.10;Appoint Brahmin Administrators = Stability cost modifier = -0.1;Purchase Habshis = Infantry Combat Ability = 0.1;Bargi Giri = Cavalry flanking ability = 0.5;Strengthen Ties with Marathi Cultivators = Production Efficiency = 0.1;Joint Marathi-Habshi State = Advisor cost = -0.1;Deccani Muslim;deccani muslim
nepalese_minor_ideas;Morale of armies = 0.10 && Manpower recovery speed = 0.1;Infantry Combat Ability = 0.1;primary culture = Pahari && primary culture = Nepali && ;Continue Temple Construction = Construction Cost = -0.1;Invite Kashmiri Traders = Merchants = 1;Institute New Festivals = Tolerance of True Faith = 1;Kavindra = Yearly prestige = 1;Seize the Mountain Passes = Fort Defence = 0.15;Enact Judicial Reforms = Stability cost modifier = -0.1;End the Division of Domains = Monthly autonomy change = -0.05;Nepalese Minor;nepalese minor
garjati_ideas;National tax modifier = 0.1 && Fort maintenance = -0.15;Stability cost modifier = -0.1;primary culture = Jharkandi && primary culture = Garjati && ;Securing Our Defenses = ;Ancient Mandalas = Legitimacy = 1;Tribal Feudatories = National manpower modifier = 0.15;Extend Tanks and Reservoirs = Development cost = -0.1;Jungle Warfare = Infantry Combat Ability = 0.1;Jagannath Cult = Tolerance of True Faith = 2;Patronize Economic Growth = Goods produced modifier = 0.1;Garjati;Garjati
malabari_ideas;Goods produced modifier = 0.1 && Mercenary maintenance = -0.15;Global trade power = 0.1;primary culture = Malayalam;Merchants of Southern India = ;Cultural Melting Pot = Advisor cost = -0.1;Patronize the Kerala School = technology cost = -0.05;Trade Factors = Merchants = 1;Control the Inland = Provincial trade power = 0.15;Mapilla Sailors = Navy Tradition = 1;Land of Elephants = National unrest = -1;Malabari;malabari
maori_ideas;Recruitment time = -0.10 && Harsh treatment cost = -0.20;Yearly prestige = 1;primary culture = Maori;Sons of Kupe = National sailors modifier = 0.10 && Colonial range = 0.10;Kaitiakitanga = Tolerance of True Faith = 1;Kaumatua = Stability cost modifier = -0.20;Kapa Haka = Morale of armies = 0.10;Pa Defence = Fort maintenance = -0.10;Te Moko = Land leader shock = 1;The Maori King Movement = Core-Creation Cost = -0.10 && Legitimacy = 1;Maori;Maori
nw_native_ideas;Morale of armies = 0.10 && Chance of new heir = 0.5;Yearly Yearly Army Tradition Decay = -0.01;primary culture = Athabascan && primary culture = Chinook && primary culture = Haida && primary culture = Salish && ;Raid Warfare = infantry shock = 0.5 && rival change cost = -0.2;Brother Salmon = Tolerance of True Faith = 1;Potlatch = Improve relations = 0.2 && National unrest = -2;Mother and Father = Possible Advisors = 1 && Female advisor chance = 0.1;Totem Poles = Yearly prestige decay = -0.01 && Stability cost modifier = -0.1;Canoe People = Land leader maneuver = 1;Division as a Strength = Max promoted culture = 1 && promote culture cost = -0.25;Nw Native;nw native
plains_native_ideas;Tolerance of True Faith = 1 && State maintenance = -0.25;Infantry Cost = -0.10;culture group = Caddoan && culture group = Plains Algonquian && culture group = Siouan && primary culture = Chipewyan && primary culture = Kiowa && primary culture = Shoshone &&NOT =  primary culture = Caddo ;Dwellers of Tipis = migration cost = -0.20;Bow Archery = Land fire damage = 0.10;Bison Hunters = Development cost = -0.10 && Land Attrition = -0.10;Peaceful People = Diplomatic Reputation = 1 && Stability cost modifier = -0.10;Sun Dance = National unrest = -2;Plains Sign Language = Yearly prestige = 0.5;Horse Riders = Cavalry to Infantry Ratio = 0.10 && Envoy travel time = -0.2 && Movement speed = 0.10;Plains Native;plains native
california_native_ideas;Autonomy change cooldown = -0.25 && Cost of advisors with ruler's culture = -0.25;Years of separatism = -5;primary culture = Yokuts;Division as a Strength = Max promoted culture = 1 && promote culture cost = -0.25;Basketweaving = Production Efficiency = 0.05;Tribelets = Diplomatic relation = 1 && Stability cost modifier = -0.10;Forest Gardening = Development cost = -0.10;Kuksu Cult = Religious Unity = 0.5;Rock Art = Yearly prestige decay = -0.01 && National unrest = -2;Ceremonial People = Land Attrition = -0.10;California Native;california native
ne_native_ideas;Ship durability = 0.05 && Naval force limit modifier = 0.50;Diplomatic relation = 1; && government = Native Tribe && && culture group = Central Algonquian &&culture group = Eastern Algonquian &&culture group = Iroquoian &&primary culture = Chiwere &&primary culture = Osage && &&NOT = &&tag = Cherokee && && tag = Tuscarora && && &&tag = Potawatomi && tag = Illiniwek && ;Turtle Clan = Fort Defence = 0.15;Deer Clan = Max promoted culture = 1 && promote culture cost = -0.25;Bear Clan = Manpower recovery speed = 0.2;Wolf Clan = Diplomatic Reputation = 1;Marten Clan = Morale of armies = 0.10;Eagle Clan = Improve relations = 0.1 && Cost to fabricate claims = -0.25;Crane Clan = Global settler increase = 20;Ne Native;ne native
