Name;Starter_Ideas;Ambition;Trigger;Idea1;Idea2;Idea3;Idea4;Idea5;Idea6;Idea7;Adjective;Country
OIR_ideas;<:cavalry_power:1005098688223383734> Cavalry combat ability = 0.20 && <:core_creation:1005098690484113489> Core-Creation Cost = -0.20;<:leader_land_shock:1005772049727369336> Land leader shock = 1;tag = Oirat && tag = Dzungar && ;Fearsome Warriors of Tumu = <:leader_land_manuever:1005772048376811661> Land leader maneuver = 1 && <:cavalry_cost:1005773403501903894> Cavalry cost = -0.1;The Life of a Steppe Warrior = <:land_attrition:1005774022136582144> Land Attrition = -0.20;The Four Oirats = Horde Unity = 1 && <:legitimacy:1005774036359454720> Yearly Legitimacy = 1;Todo Besheg Script = <:technology_cost:1005120815056044053> Technology cost = -0.05;Legacy of the Great Khan = <:ae_impact:1005120769891762206> Aggressive expansion impact = -0.15;Defiance of the Dzungars = <:discipline:1005098692254105711> Discipline = 0.05 && <:manpower_recovery_speed:1005098699531243600> Manpower recovery speed = 0.15;The Glory of Conquest = <:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.25;Oirat;Oirat
KHA_ideas;<:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.25 && <:years_of_nationalism:1005775426955784282> Years of separatism = -5;<:land_maintenance_modifier:1005774025739489320> Land Maintenance modifier = -0.05;tag = Mongolia;Ghostly Horses of the Plain = <:cavalry_power:1005098688223383734> Cavalry combat ability = 0.20;Ikh Mongol Uls = <:ae_impact:1005120769891762206> Aggressive expansion impact = -0.15;The Life of a Steppe Warrior = ;The Northern Yuan = <:core_creation:1005098690484113489> Core-Creation Cost = -0.25;Yams of the Great Khan = <:envoy_travel_time:1005773616387981323> Envoy travel time = -0.25 && <:reinforce_cost_modifier:1005775227562766428> Reinforce cost = -0.15;Mongolian Mobility = <:leader_land_manuever:1005772048376811661> Land leader maneuver = 1 && <:movement_speed:1005774307571548191> Movement speed = 0.1;The Kheshig = <:leader_land_shock:1005772049727369336> Land leader shock = 1;Mongol;Mongolia
CHG_ideas;<:cavalry_power:1005098688223383734> Cavalry combat ability = 0.20 && <:harsh_treatment_cost:1005773881447034932> Harsh treatment cost = -0.2;<:land_maintenance_modifier:1005774025739489320> Land Maintenance modifier = -0.05;tag = Chagatai;The Mountain Khanate = <:hostile_attrition:1005773891261710396> Attrition for enemies = 0.5 && <:land_attrition:1005774022136582144> Land Attrition = -0.10;Ceaseless Border Wars = <:land_morale:1005774027152965652> Morale of armies = 0.05 && <:manpower_recovery_speed:1005098699531243600> Manpower recovery speed = 0.15;Sons of Chagatai Khan = <:diplomatic_annexation_cost:1005773450964643870> Diplomatic Annexation Cost = -0.15;Chagatai Literature = <:prestige:1005120779614163074> Yearly prestige = 1;The Tradition of Conquest = <:core_creation:1005098690484113489> Core-Creation Cost = -0.25;Scheming Nobility = <:diplomats:1005773457105113150> Diplomat = 1;The Glory of Conquest = ;Chagatai Khanate;Chagatai
CSH_ideas;<:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.25 && <:production_efficiency:1005775011753234442> Production efficiency = 0.10;<:prestige:1005120779614163074> Yearly prestige = 1;tag = Shun;Humble Beginnings = <:manpower_recovery_speed:1005098699531243600> Manpower recovery speed = 0.1;The Dashing King = <:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1;Hidden Treasury = <:interest:1005774014645547138> Interest per annum = -0.5;Obedient to Heaven = <:land_morale:1005774027152965652> Morale of armies = 0.1 && <:stability_cost_modifier:1005120800417906871> Stability cost modifier = -0.1;Perfection of Siegecraft = <:siege_ability:1005120793438593115> Siege ability = 0.10;From Sticks to Guns = <:infantry_power:1005773918675669073> Infantry Combat Ability = 0.15;Claim to the Mandate = <:imperial_mandate:1005773908621930506> Mandate growth modifier = 0.03 && Meritocracy = 0.5 && <:legitimacy:1005774036359454720> Yearly Legitimacy = 0.5;Shun;Shun
NRM_ideas;<:leader_land_manuever:1005772048376811661> Land leader maneuver = 1 && <:legitimacy:1005774036359454720> Yearly Legitimacy = 1;<:may_perform_slave_raid_on_same_r:1005774240169066526> May raid coasts, including coasts of countries with same religion = yes;tag = Normandy;Conquerors = <:ae_impact:1005120769891762206> Aggressive expansion impact = -0.1;Norman Philosophers = <:advisor_cost:1005120766569893988> Advisor cost = -0.1;The Channel Islands = <:global_tax_modifier:1005098696217739294> National tax modifier = 0.1;Descendants of Seafarers = <:range:1005775205530091561> Colonial range = 0.2;Viking Raids = <:privateer_efficiency:1005775010058735687> Privateer efficiency = 0.15;Naval Invasion = <:siege_blockade_progress:1005120795049201684> Blockade impact on siege = 1;Great Commanders = <:leader_naval_fire:1005774030172864572> Naval leader fire = 1;Norman;Normandy
PIS_ideas;<:global_trade_power:1005773865437376582> Global trade power = 0.1 && <:defensiveness:1005773436997615728> Fort Defence = 0.10;<:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1;tag = Pisa;Restore the Pisan Navy = <:global_ship_recruit_speed:1005773844264530010> Shipbuilding time = -0.10;The Leaning Tower = <:prestige:1005120779614163074> Yearly prestige = 1;The University of Pisa = <:idea_cost:1005773900464005170> Idea cost = -0.1;Urbanization effort = <:development_cost:1005773438989914184> Development cost = -0.1;Anziani del Popolo = <:republican_tradition:1005775244306432000> Yearly republican tradition = 0.3;Maritime's legacy = <:light_ship_cost:1005774042625753088> Light ship cost = -0.10 && <:trade_efficiency:1005098702572093592> Trade efficiency = 0.05;Fund the Masnada = <:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.1;Pisan;Pisa
EPI_ideas;<:merchants:1005774255495053442> Merchants = 1 && <:tolerance_heretic:1005120820315697223> Tolerance of Heretics = 4;<:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1;tag = Epirus;Legacy of Pyrrhus = <:leader_land_shock:1005772049727369336> Land leader shock = 1;Chronicle of the Tocco = <:prestige:1005120779614163074> Yearly prestige = 1;Albanian and Serbian Tribes = <:merc_maintenance_modifier:1005774245986566215> Mercenary maintenance = -0.15;Metropolis of Knowledge = <:idea_cost:1005773900464005170> Idea cost = -0.1;Latin Knights = <:cavalry_power:1005098688223383734> Cavalry combat ability = 0.15;Entrepôt of the Adriatic = <:global_trade_power:1005773865437376582> Global trade power = 0.1;Unity in Strength = <:discipline:1005098692254105711> Discipline = 0.05;Epirote;Epirus
LOT_ideas;<:infantry_power:1005773918675669073> Infantry Combat Ability = 0.1 && <:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.25;<:ae_impact:1005120769891762206> Aggressive expansion impact = -0.1;tag = Lotharingia;Legacy of the Carolingians = <:prestige_decay:1005775002873892884> Yearly <:prestige:1005120779614163074> Yearly prestige decay = -0.01;Glory of Charlemagne = <:land_morale:1005774027152965652> Morale of armies = 0.15;Wealth of the Low Countries = <:trade_efficiency:1005098702572093592> Trade efficiency = 0.1;New Carolingian Renaissance = <:idea_cost:1005773900464005170> Idea cost = -0.1;The Court of Europe = <:prestige:1005120779614163074> Yearly prestige = 0.5 && <:advisor_pool:1005120768029499473> Possible Advisors = 1;Land of Bishops = <:missionaries:1005774270720389220> Missionaries = 1;Europa Universalis Imperii = <:core_creation:1005098690484113489> Core-Creation Cost = -0.2;Lotharingian;Lotharingia
FKN_ideas;<:ae_impact:1005120769891762206> Aggressive expansion impact = -0.1 && <:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.2;<:discipline:1005098692254105711> Discipline = 0.05;tag = Franconia;The Duchy Restored = <:legitimacy:1005774036359454720> Yearly Legitimacy = 1 && <:devotion:1005773440755712010> Yearly devotion = 1 && <:republican_tradition:1005775244306432000> Yearly republican tradition = 0.3;Trading On the Main = <:trade_efficiency:1005098702572093592> Trade efficiency = 0.1;A Rugged Land of Fortresses = <:defensiveness:1005773436997615728> Fort Defence = 0.2;Free Imperial Knights of Franconia = <:cavalry_power:1005098688223383734> Cavalry combat ability = 0.10;Franconian Wine = ;A Baroque Duchy = <:prestige:1005120779614163074> Yearly prestige = 1;Franconian Bourgeoisie = <:development_cost:1005773438989914184> Development cost = -0.05 && <:advisor_cost:1005120766569893988> Advisor cost = -0.1;Franconian;Franconia
SOR_ideas;<:vassal_income:1005775394147938406> Income from vassals = 0.2 && <:tolerance_own:1005775364745855036> Tolerance of True Faith = 2;<:global_autonomy:1005773659518021773> Monthly autonomy change = -0.05;tag = Lusatia;Zittau Mountains = <:hostile_attrition:1005773891261710396> Attrition for enemies = 1;Sale of Land = <:global_tax_modifier:1005098696217739294> National tax modifier = 0.1;Lusatian Landtag = <:stability_cost_modifier:1005120800417906871> Stability cost modifier = -0.15;Wittlesbach History = <:ae_impact:1005120769891762206> Aggressive expansion impact = -0.1;Lusatian League = <:state_maintenance_modifier:1005120805161681037> State maintenance = -0.15;Rights for all Religions = <:tolerance_heretic:1005120820315697223> Tolerance of Heretics = 3;Cultural Influences = <:num_accepted_cultures:1005098700940509284> Max promoted culture = 2;Lusatian;Lusatia
CLI_ideas;<:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1 && <:dip_tech_cost_modifier:1005773449400168459> Diplomatic Technology Cost = -0.1;<:leader_siege:1005774034769809468> Leader siege = 1;tag = Cilli;Dynastic Marriages = <:diplomatic_annexation_cost:1005773450964643870> Diplomatic Annexation Cost = -0.15;Mercenary Captains = <:leader_land_shock:1005772049727369336> Land leader shock = 1;Political Maneuvering = <:diplomats:1005773457105113150> Diplomat = 1;Slovenian Reformation = <:idea_cost:1005773900464005170> Idea cost = -0.1;Border Wars = <:garrison_size:1005773656581996555> Garrison size = 0.2;Italian Baroque = <:advisor_pool:1005120768029499473> Possible Advisors = 1;Standardized Slovenian Language = <:stability_cost_modifier:1005120800417906871> Stability cost modifier = -0.2;Cilli;Cilli
WES_ideas;<:diplomats:1005773457105113150> Diplomat = 1 && <:land_forcelimit_modifier:1005098698046443660> Land force limit modifier = 0.2;<:discipline:1005098692254105711> Discipline = 0.05;tag = Westphalia;Jewish Rights = <:idea_cost:1005773900464005170> Idea cost = -0.1;Westphalian Decentralization  = <:state_maintenance_modifier:1005120805161681037> State maintenance = -0.1 && <:development_cost:1005773438989914184> Development cost = -0.05;Universal Conscription = <:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.20;Assimilation of the Rhenish People = <:num_accepted_cultures:1005098700940509284> Max promoted culture = 1 && <:same_culture_advisor_cost:1005775261645672508> Cost of advisors with ruler's culture = -0.25;Tax Reforms = <:global_tax_modifier:1005098696217739294> National tax modifier = 0.1;Religious Toleration = <:tolerance_heretic:1005120820315697223> Tolerance of Heretics = 1 && <:tolerance_heathen:1005101080507600986> Tolerance of Heathens = 1;Cities of the Rhineland = <:global_prov_trade_power_modifier:1005773683152916560> Provincial trade power = 0.15;Westphalian;Westphalia
SWA_ideas;<:global_manpower_modifier:1005773672226771036> National manpower modifier = 0.2 && <:improve_relation_modifier:1005773914078720100> Improve relations = 0.25;<:land_morale:1005774027152965652> Morale of armies = 0.15;tag = Swabia;Swabian Decentralization = <:state_maintenance_modifier:1005120805161681037> State maintenance = -0.15;Fugger Banking = <:inflation_reduction:1005774008735764530> Yearly inflation reduction = 0.05 && <:interest:1005774014645547138> Interest per annum = -0.5;Land of the Free Cities = <:global_prov_trade_power_modifier:1005773683152916560> Provincial trade power = 0.15;The Swabian League = <:diplomatic_upkeep:1005773455423180860> Diplomatic relation = 1;A Miserly People = <:build_cost:1005773315069198356> Construction Cost = -0.05 && <:advisor_cost:1005120766569893988> Advisor cost = -0.1;Memory of the Hohenstaufen = <:prestige:1005120779614163074> Yearly prestige = 1;Barbarossa's Legacy = <:ae_impact:1005120769891762206> Aggressive expansion impact = -0.15;Swabian;Swabia
TTL_ideas;<:discipline:1005098692254105711> Discipline = 0.05 && <:global_tax_modifier:1005098696217739294> National tax modifier = 0.1;<:infantry_power:1005773918675669073> Infantry Combat Ability = 0.15;tag = Three Leagues;The League System = <:diplomatic_upkeep:1005773455423180860> Diplomatic relation = 1;The League of God's House = <:tolerance_own:1005775364745855036> Tolerance of True Faith = 1 && <:global_spy_defence:1005773849121525821> Foreign spy detection = 0.33;The Grey League = <:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1;The League of Ten = <:land_morale:1005774027152965652> Morale of armies = 0.1;Independent Cities = <:build_cost:1005773315069198356> Construction Cost = -0.1;An Economic League = <:global_prov_trade_power_modifier:1005773683152916560> Provincial trade power = 0.15;Expanding the Leagues = <:liberty_desire_from_subject_deve:1005774040931246191> Liberty desire from subjects development = -0.2;Three Leagues;Three Leagues
GNV_ideas;drill_gain_modifier = 0.25 && <:global_trade_power:1005773865437376582> Global trade power = 0.1;<:heavy_ship_power:1005773884978647191> Heavy Ship combat ability = 0.1;tag = Geneva;The Grand Council = <:development_cost:1005773438989914184> Development cost = -0.15;Neutral Grounds = <:diplomatic_reputation:1005773452348756028> Diplomatic Reputation = 1;The Home of John Calvin = <:enforce_religion_cost:1005773603222061156> Enforce Religion Cost = -0.20 && <:monthly_fervor_increase:1005774288558759997> Monthly fervor increase = 1;Spiritual Leader of Geneva = <:tolerance_own:1005775364745855036> Tolerance of True Faith = 1;Calvin's Laws = <:global_missionary_strength:1005773673753485373> Missionary strength = 0.01;Unconquerable City = <:defensiveness:1005773436997615728> Fort Defence = 0.25;Armed Neutrality = <:land_morale:1005774027152965652> Morale of armies = 0.1;Genevan;Geneva
ICE_ideas;<:may_explore:1005774235756662844> Can recruit explorers and conquistadors. Explorers may explore ocean provinces. = yes && <:hostile_attrition:1005773891261710396> Attrition for enemies = 1;<:colonists:1005773417997422702> Colonist = 1;tag = Iceland;The Althingi = <:global_unrest:1005773867131883530> National unrest = -1 && <:reform_progress_growth:1005775224496726056> Reform progress growth = 0.15;Legacy of Hrafna-Floki = <:global_ship_recruit_speed:1005773844264530010> Shipbuilding time = -0.2;Christian Identity = <:papal_influence:1005774980123988038> Yearly papal influence = 1 && <:monthly_fervor_increase:1005774288558759997> Monthly fervor increase = 0.25 && <:church_power_modifier:1005773406857347082> Church power modifier = 0.1 && <:global_missionary_strength:1005773673753485373> Missionary strength = 0.01;Armed Merchants = <:light_ship_power:1005774044039225395> Light ship combat ability = 0.15;The Men of Fire and Ice = <:discipline:1005098692254105711> Discipline = 0.05;Resilient Craftsmen = <:build_cost:1005773315069198356> Construction Cost = -0.1 && <:development_cost:1005773438989914184> Development cost = -0.05;Icelandic National Identity = <:culture_conversion_cost:1005773431515656232> Culture conversion cost = -0.2;Icelandic;Iceland
